player_id,player_name,position,season,team,solo_tackle,assist_tackle,sack,safety,interception,def_touchdown,fumble_forced,games_played_season
00-0037587,Nate Landman,LB,2022,ATL,0,1,0,0,0,0,0,12
00-0037593,Tre Avery,CB,2022,TEN,21,4,0,0,1,0,0,17
00-0037596,Jack Gibbens,LB,2022,TEN,13,16,0,0,2,0,0,7
00-0037602,Sam Okuayinonu,DE,2022,TEN,3,10,3,0,0,0,0,3
00-0037611,Kayvon Thibodeaux,DE,2022,NYG,43,24,13,0,0,3,8,0
00-0037615,Nakobe Dean,LB,2022,PHI,6,1,0,0,0,0,0,2
00-0037616,Nick Cross,S,2022,IND,7,2,0,0,0,0,0,14
00-0037621,Ryder Anderson,DE,2022,NYG,10,4,8,0,0,0,0,0
00-0037639,William Kwenkeu,LB,2022,MIN,2,0,0,0,0,0,0,14
00-0037660,Prince Emili,DT,2022,BUF,1,3,0,0,1,0,0,15
00-0037661,Ja'Marcus Ingram,CB,2022,BUF,1,2,0,0,0,0,0,8
00-0037662,C.J. Brewer,DT,2022,BUF,2,0,0,0,0,0,0,1
00-0037663,Jermaine Johnson,DE,2022,NYJ,21,17,11,0,0,0,0,7
00-0037665,Sam Williams,DE,2022,DAL,33,10,15,0,0,0,4,8
00-0037667,Kerby Joseph,S,2022,DET,55,26,0,0,8,0,4,7
00-0037743,Daxton Hill,CB,2022,CIN,8,4,0,0,0,0,0,4
00-0037747,Christian Matthew,CB,2022,ARI,9,9,0,0,0,0,0,3
00-0037751,Myjai Sanders,DE,2022,ARI,23,10,10,0,0,0,4,12
00-0037753,Cam Taylor-Britt,CB,2022,CIN,41,16,0,0,0,0,3,0
00-0037756,Travis Jones,DT,2022,BAL,13,15,4,0,0,0,0,0
00-0037758,Cordale Flott,CB,2022,NYG,12,13,0,0,0,0,2,0
00-0037759,DeMarvin Leal,DE,2022,PIT,4,11,0,0,0,0,0,5
00-0037760,Jeff Gunter,DE,2022,CIN,0,1,0,0,0,0,0,9
00-0037804,Zachary Carter,DT,2022,CIN,8,18,3,0,0,0,0,0
00-0037808,DeAngelo Malone,DE,2022,ATL,18,12,4,0,0,0,0,2
00-0037810,Troy Andersen,LB,2022,ATL,30,35,0,0,0,0,2,1
00-0037811,Chad Muma,LB,2022,JAX,26,19,7,0,0,0,0,0
00-0037813,Channing Tindall,LB,2022,MIA,0,2,0,0,0,0,0,2
00-0037815,Cameron Thomas,DE,2022,ARI,18,11,12,0,2,0,0,3
00-0037819,Leo Chenal,LB,2022,KC,20,15,4,0,0,0,0,0
00-0037822,Brian Asamoah,LB,2022,MIN,7,8,0,0,0,0,2,1
00-0037823,Christian Harris,LB,2022,HOU,46,39,4,0,2,0,2,4
00-0037826,Drake Jackson,DE,2022,SF,18,8,11,0,2,0,0,3
00-0037830,Samuel Womack,CB,2022,SF,9,7,0,0,2,0,2,0
00-0037839,Cobie Durant,CB,2022,LA,18,9,4,0,6,2,0,4
00-0037841,Quentin Lake,S,2022,LA,7,3,3,0,0,0,0,14
00-0037842,Derion Kendrick,CB,2022,LA,36,7,0,0,0,0,0,6
00-0037843,Daniel Hardy,DE,2022,LA,0,3,0,0,0,0,0,3
00-0037844,Russ Yeast,S,2022,LA,12,5,0,0,0,0,0,13
00-0037984,Damarion Williams,CB,2022,BAL,13,10,0,0,0,0,0,4
00-0038038,Kyle Hamilton,S,2022,BAL,44,21,8,0,0,0,3,0
00-0038039,Jack Jones,CB,2022,NE,25,8,0,0,4,2,2,6
00-0038043,Joshua Williams,CB,2022,KC,30,12,0,0,2,0,0,0
00-0038091,JT Woods,S,2022,LAC,2,1,0,0,0,0,0,1
00-0038093,Neil Farrell,DT,2022,LV,3,11,0,0,0,0,0,14
00-0038096,Josh Paschal,DE,2022,DET,14,9,8,0,0,0,0,3
00-0038100,Percy Butler,S,2022,WAS,3,3,0,0,0,0,0,13
00-0038101,Akayleb Evans,CB,2022,MIN,20,5,0,0,0,0,2,1
00-0038105,Damarri Mathis,CB,2022,DEN,52,14,0,0,0,0,0,1
00-0038106,Eyioma Uwazurike,DE,2022,DEN,11,8,0,0,0,0,0,2
00-0038107,Micheal Clemons,DE,2022,NYJ,27,17,11,0,0,0,0,13
00-0038111,Kyler Gordon,CB,2022,CHI,56,23,0,0,6,0,2,11
00-0038113,Brandon Smith,LB,2022,CAR,4,1,0,0,0,0,0,2
00-0038116,Arnold Ebiketie,DE,2022,ATL,27,14,11,0,0,1,4,2
00-0038119,Jalyn Armour-Davis,CB,2022,BAL,4,2,0,0,0,0,0,8
00-0038121,Alontae Taylor,CB,2022,NO,38,9,0,0,1,0,0,1
00-0038123,Dane Belton,S,2022,NYG,23,8,0,0,4,0,0,0
00-0038125,Roger McCreary,CB,2022,TEN,67,21,0,0,3,0,0,1
00-0038126,Perrion Winfrey,DT,2022,CLE,7,19,3,0,0,0,0,3
00-0038127,Logan Hall,DE,2022,TB,14,9,11,0,0,0,0,0
00-0038130,Andrew Booth,CB,2022,MIN,9,2,0,0,0,0,0,1
00-0038133,Boye Mafe,DE,2022,SEA,30,17,10,0,0,0,0,0
00-0038135,Jaquan Brisker,S,2022,CHI,77,42,15,0,2,0,2,8
00-0038136,Coby Bryant,S,2022,SEA,56,25,8,0,0,0,8,0
00-0038142,David Ojabo,DE,2022,BAL,3,0,3,0,0,0,4,5
00-0039472,N/A,N/A,2022,TB,49,38,4,0,4,2,0,0
00-0026190,Calais Campbell,DT,2023,ATL,49,34,26,5,0,0,3,3
00-0027723,Al Woods,DT,2023,NYJ,6,4,4,1,0,0,0,1
00-0027862,Tyson Alualu,DT,2023,DET,2,2,0,0,0,0,0,0
00-0027865,Brandon Graham,DE,2023,PHI,17,11,14,0,0,0,0,0
00-0027867,Jason Pierre-Paul,DE,2023,NO,1,1,0,0,0,0,0,8
00-0027872,Kareem Jackson,S,2023,DEN,33,18,0,0,4,0,0,0
00-0027872,Kareem Jackson,S,2023,HOU,1,1,0,0,0,0,0,0
00-0027881,Jerry Hughes,DE,2023,HOU,24,18,11,0,0,3,4,3
00-0027885,Linval Joseph,DT,2023,BUF,8,6,3,0,0,0,0,0
00-0027940,Von Miller,DE,2023,BUF,2,2,0,0,0,0,0,0
00-0027943,Patrick Peterson,CB,2023,PIT,30,13,0,0,5,0,0,0
00-0027962,Cameron Jordan,DT,2023,NO,19,34,10,0,0,0,0,3
00-0027969,Cameron Heyward,DT,2023,PIT,25,19,8,0,0,0,1,0
00-0028008,Justin Houston,DE,2023,CAR,7,7,3,0,0,0,0,0
00-0028171,Lawrence Guy,DT,2023,NE,10,29,0,0,0,0,0,7
00-0028292,Nick Bellore,LB,2023,SEA,1,1,0,0,0,0,0,11
00-0028899,Rodney McLeod,S,2023,CLE,12,13,0,0,0,0,0,6
00-0028924,Tashaun Gipson,S,2023,SF,38,29,4,0,2,0,0,0
00-0029193,Bruce Irvin,DE,2023,DET,4,0,4,0,0,0,0,2
00-0029249,Melvin Ingram,DE,2023,MIA,7,5,7,0,0,0,0,0
00-0029255,Bobby Wagner,LB,2023,SEA,91,112,15,0,0,0,0,2
00-0029285,Josh Norman,CB,2023,BUF,1,0,0,0,0,0,0,10
00-0029530,Justin Bethel,CB,2023,MIA,8,9,3,0,0,0,0,10
00-0029542,Stephon Gilmore,CB,2023,DAL,54,18,0,0,4,0,2,0
00-0029562,Lavonte David,LB,2023,TB,92,72,19,0,0,0,6,0
00-0029606,Harrison Smith,S,2023,MIN,60,44,11,0,0,3,8,4
00-0029607,Demario Davis,LB,2023,NO,91,57,27,0,0,0,5,5
00-0029653,Fletcher Cox,DT,2023,PHI,22,30,23,0,0,3,7,0
00-0029890,Mike Purcell,DT,2023,DEN,6,20,0,0,0,0,0,12
00-0030062,Darius Slay,CB,2023,PHI,44,16,0,0,4,2,1,0
00-0030063,Johnathan Hankins,DT,2023,DAL,18,17,11,0,0,0,0,0
00-0030070,John Jenkins,DT,2023,LV,18,49,4,0,0,0,0,6
00-0030090,Micah Hyde,S,2023,BUF,33,26,0,0,4,0,0,0
00-0030114,Jordan Poyer,S,2023,BUF,63,43,4,0,0,0,2,0
00-0030383,Duron Harmon,S,2023,CHI,6,1,0,0,0,0,0,0
00-0030383,Duron Harmon,S,2023,CLE,15,6,4,0,3,0,0,0
00-0030386,William Gholston,DT,2023,TB,10,11,0,0,2,0,0,0
00-0030411,Logan Ryan,S,2023,SF,8,5,0,0,0,0,0,0
00-0030459,Tyrann Mathieu,S,2023,NO,45,37,0,0,8,2,1,14
00-0030500,Nick Williams,DT,2023,LAC,21,20,4,0,0,0,0,2
00-0030757,Mike Pennel,DT,2023,KC,3,2,0,0,0,0,0,0
00-0030946,Kerry Hyder,DE,2023,HOU,3,0,0,0,0,0,0,10
00-0030946,Kerry Hyder,DE,2023,SF,4,0,4,0,0,0,0,10
00-0031040,Khalil Mack,DE,2023,LAC,97,33,58,0,2,0,16,12
00-0031054,DaQuan Jones,DT,2023,BUF,15,12,11,0,1,0,0,0
00-0031101,Shaq Barrett,DE,2023,TB,41,25,13,0,3,2,9,0
00-0031177,Brent Urban,DT,2023,BAL,24,9,12,0,0,0,0,0
00-0031254,Denico Autry,DT,2023,TEN,57,33,47,0,0,0,8,5
00-0031256,Anthony Barr,LB,2023,MIN,0,1,0,0,0,0,0,1
00-0031270,Shelby Harris,DT,2023,CLE,18,21,5,0,1,0,3,0
00-0031296,C.J. Mosley,LB,2023,NYJ,72,90,3,0,2,0,4,3
00-0031298,Jimmie Ward,S,2023,HOU,30,20,0,0,2,0,2,1
00-0031357,C.J. Goodwin,CB,2023,DAL,0,1,0,0,0,0,0,2
00-0031360,Kyle Van Noy,DE,2023,BAL,40,16,32,0,0,0,6,0
00-0031364,Jadeveon Clowney,DE,2023,BAL,51,25,37,0,0,0,9,0
00-0031372,Bradley Roby,CB,2023,PHI,20,4,0,0,0,0,2,0
00-0031388,Aaron Donald,DT,2023,LA,60,35,34,3,0,0,0,0
00-0031404,Adrian Phillips,S,2023,NE,7,6,0,0,0,0,0,1
00-0031411,Demarcus Lawrence,DE,2023,DAL,46,24,16,0,2,0,2,0
00-0031500,Efe Obada,DE,2023,WAS,1,1,0,0,0,0,0,7
00-0031550,Shaq Thompson,LB,2023,CAR,5,3,0,0,0,0,0,14
00-0031554,Eric Kendricks,LB,2023,LAC,80,53,15,0,0,0,2,7
00-0031555,Eric Rowe,S,2023,PIT,24,8,0,0,2,0,2,0
00-0031557,Jordan Phillips,DT,2023,BUF,14,9,11,0,0,0,0,6
00-0031565,Danielle Hunter,DE,2023,MIN,96,45,62,0,1,0,12,3
00-0031576,Za'Darius Smith,DE,2023,CLE,36,17,22,0,4,0,4,0
00-0031583,Grady Jarrett,DT,2023,ATL,10,19,7,0,0,0,0,2
00-0031584,Adrian Amos,S,2023,HOU,4,1,0,0,0,0,0,0
00-0031584,Adrian Amos,S,2023,NYJ,18,5,0,0,0,0,0,0
00-0031587,Bobby McCain,S,2023,NYG,0,0,0,0,0,0,0,2
00-0031596,David Mayo,LB,2023,WAS,44,20,8,0,0,0,0,5
00-0031608,Quandre Diggs,S,2023,SEA,60,39,0,0,2,0,1,13
00-0031740,Neville Hewitt,LB,2023,HOU,0,1,0,0,0,0,0,12
00-0031785,Troy Hill,CB,2023,CAR,28,22,0,0,2,2,2,11
00-0031795,DeShawn Williams,DT,2023,CAR,15,24,4,0,0,0,0,5
00-0031870,Dean Marlowe,S,2023,LAC,30,8,2,0,0,0,0,5
00-0031898,Alex Singleton,LB,2023,DEN,92,93,8,0,1,0,1,1
00-0031933,Leonard Williams,DT,2023,NYG,14,13,7,0,0,0,0,11
00-0031933,Leonard Williams,DT,2023,SEA,44,18,18,0,0,0,2,11
00-0031935,Preston Smith,DE,2023,GB,41,33,31,0,0,0,8,0
00-0031938,Carl Davis,DT,2023,DAL,0,3,0,0,0,0,0,2
00-0031957,Rakeem Nunez-Roches,DT,2023,NYG,12,17,3,0,0,0,0,2
00-0032052,Dante Fowler,DE,2023,DAL,16,12,17,0,0,3,4,4
00-0032103,Denzel Perryman,LB,2023,HOU,43,42,3,0,0,0,0,0
00-0032107,Angelo Blackson,DT,2023,JAX,9,6,0,0,0,0,0,1
00-0032109,Kwon Alexander,LB,2023,PIT,37,11,4,0,2,0,3,2
00-0032127,Markus Golden,DE,2023,PIT,27,10,16,0,0,0,0,0
00-0032129,Jordan Hicks,LB,2023,MIN,49,66,4,0,2,0,2,4
00-0032146,Bud Dupree,DE,2023,ATL,24,37,25,0,0,0,6,3
00-0032150,Steven Nelson,CB,2023,HOU,53,18,0,0,8,0,0,0
00-0032162,T.Y. McGill,DT,2023,SF,2,1,0,0,0,0,2,15
00-0032164,Arik Armstead,DT,2023,SF,24,23,24,0,0,0,0,0
00-0032165,Marcus Peters,CB,2023,LV,29,17,0,0,4,2,0,13
00-0032195,Ronald Darby,CB,2023,BAL,18,8,0,0,0,0,0,0
00-0032197,Randy Gregory,DE,2023,DEN,6,7,4,0,0,0,0,0
00-0032197,Randy Gregory,DE,2023,SF,16,7,11,0,0,0,0,0
00-0032210,Frank Clark,DE,2023,DEN,2,0,0,0,0,0,0,7
00-0032210,Frank Clark,DE,2023,SEA,2,4,0,0,0,0,0,7
00-0032265,Mario Edwards,DT,2023,SEA,24,9,7,0,1,0,4,9
00-0032366,Tyler Matakevich,LB,2023,BUF,1,2,0,0,0,0,0,3
00-0032378,DeForest Buckner,DT,2023,IND,63,51,32,0,0,3,9,4
00-0032379,Eli Apple,CB,2023,MIA,35,15,3,0,2,0,0,0
00-0032382,Keanu Neal,S,2023,PIT,32,22,0,0,2,0,1,8
00-0032387,Jarran Reed,DT,2023,SEA,45,31,26,0,0,0,3,9
00-0032388,Deion Jones,LB,2023,CAR,24,19,4,0,2,0,0,4
00-0032399,Miles Killebrew,S,2023,PIT,11,3,0,0,0,0,0,8
00-0032401,De'Vondre Campbell,LB,2023,GB,37,42,0,0,0,0,0,0
00-0032402,Hassan Ridgeway,DT,2023,HOU,1,5,0,0,0,0,0,4
00-0032408,Blake Martinez,LB,2023,PIT,1,3,0,0,0,0,0,1
00-0032412,Dean Lowry,DT,2023,MIN,2,12,0,0,0,0,0,5
00-0032415,Matt Judon,DE,2023,NE,26,4,17,5,1,0,0,12
00-0032416,Quinton Jefferson,DT,2023,NYJ,26,29,28,0,0,0,2,14
00-0032424,D.J. Reader,DT,2023,CIN,23,18,4,0,0,0,1,4
00-0032437,Kamu Grugier-Hill,LB,2023,CAR,27,30,4,0,2,0,0,1
00-0032442,Elandon Roberts,LB,2023,PIT,72,46,13,0,1,0,2,0
00-0032454,Jayron Kearse,S,2023,DAL,48,35,7,0,2,0,0,0
00-0032463,Kyle Peko,DT,2023,TEN,8,16,0,0,0,0,0,10
00-0032496,Matthias Farley,S,2023,CAR,4,1,0,0,0,0,0,13
00-0032521,Mike Hilton,CB,2023,CIN,71,33,6,0,5,0,1,10
00-0032574,Michael Pierce,DT,2023,BAL,28,18,3,0,0,0,4,0
00-0032580,Jonathan Jones,CB,2023,NE,33,14,0,0,0,0,0,7
00-0032655,Romeo Okwara,DE,2023,DET,8,6,7,0,0,0,4,0
00-0032667,Roy Robertson-Harris,DT,2023,JAX,26,24,15,0,0,0,0,16
00-0032671,Morgan Fox,DT,2023,LAC,25,10,21,0,0,0,0,1
00-0032677,Cory Littleton,LB,2023,HOU,0,1,0,0,0,0,0,4
00-0032759,Sheldon Rankins,DT,2023,HOU,44,17,23,0,1,0,4,0
00-0032762,Chris Jones,DT,2023,KC,56,17,45,0,1,0,3,0
00-0032763,Austin Johnson,DT,2023,LAC,17,31,0,0,0,0,1,1
00-0032774,Deon Bush,S,2023,KC,4,3,0,0,0,0,0,0
00-0032790,DeAndre Houston-Carson,S,2023,HOU,23,16,0,0,4,0,0,0
00-0032803,Jalen Mills,CB,2023,NE,22,24,0,0,0,0,3,3
00-0032889,A'Shawn Robinson,DT,2023,NYG,29,40,0,0,0,0,0,1
00-0032890,James Bradberry,S,2023,PHI,39,17,0,0,3,0,1,0
00-0032891,Daryl Worley,S,2023,BAL,4,5,0,0,0,0,0,5
00-0032933,Antonio Hamilton,CB,2023,ARI,24,13,0,0,3,0,0,2
00-0032939,Vonn Bell,S,2023,CAR,38,33,0,0,2,0,0,12
00-0032942,Kevon Seymour,CB,2023,BAL,1,1,0,0,0,0,0,3
00-0032968,Myles Jack,LB,2023,PIT,13,7,4,0,0,0,0,0
00-0032971,Justin Simmons,S,2023,DEN,59,20,2,0,6,0,5,8
00-0033010,Sheldon Day,DT,2023,MIN,4,5,0,0,0,0,0,15
00-0033038,Eric Murray,S,2023,HOU,7,5,0,0,0,0,2,7
00-0033046,Jihad Ward,DT,2023,NYG,28,14,20,0,1,0,6,9
00-0033050,Xavien Howard,CB,2023,MIA,37,12,0,0,3,0,0,14
00-0033051,David Onyemata,DT,2023,ATL,26,43,16,0,0,0,5,1
00-0033052,Jaylon Smith,LB,2023,LV,2,0,0,0,0,0,0,6
00-0033055,Jalen Ramsey,CB,2023,MIA,18,8,0,0,6,0,0,0
00-0033064,Adam Gotsis,DT,2023,JAX,19,15,4,0,0,0,0,1
00-0033066,Andrew Billings,DT,2023,CHI,10,21,0,0,0,0,0,1
00-0033072,Leonard Floyd,DE,2023,BUF,45,23,43,0,1,0,4,0
00-0033073,Emmanuel Ogbah,DE,2023,MIA,17,19,20,0,2,0,4,0
00-0033084,Kendall Fuller,CB,2023,WAS,53,32,0,0,4,0,0,6
00-0033093,Jonathan Bullard,DT,2023,MIN,19,32,7,0,0,0,4,6
00-0033096,Shaq Lawson,DE,2023,BUF,12,9,4,0,1,0,1,0
00-0033103,Artie Burns,CB,2023,SEA,13,11,0,0,0,0,0,2
00-0033109,Javon Hargrave,DT,2023,SF,43,28,30,0,2,0,0,0
00-0033120,Kenny Clark,DT,2023,GB,43,32,32,0,2,1,5,0
00-0033123,Yannick Ngakoue,DE,2023,CHI,27,11,16,0,1,0,0,9
00-0033131,Maliek Collins,DT,2023,HOU,31,35,24,0,1,0,0,0
00-0033132,Kevin Byard,S,2023,PHI,46,29,0,0,2,0,0,0
00-0033132,Kevin Byard,S,2023,TEN,22,25,0,0,0,0,1,0
00-0033156,Joey Bosa,DE,2023,LAC,29,11,25,0,0,0,3,7
00-0033281,Marlon Humphrey,CB,2023,BAL,24,7,0,0,3,0,0,0
00-0033297,D.J. Jones,DT,2023,DEN,33,22,7,0,0,0,8,3
00-0033336,Eric Wilson,LB,2023,GB,7,13,0,0,0,0,0,0
00-0033347,Josh Tupou,DT,2023,CIN,7,14,0,0,0,0,0,9
00-0033381,Adam Butler,DT,2023,LV,35,14,19,0,1,0,5,1
00-0033393,Kenny Moore,CB,2023,IND,72,35,8,0,6,4,1,10
00-0033445,Nicholas Morrow,LB,2023,PHI,69,45,12,3,0,0,2,0
00-0033463,Carl Lawson,DE,2023,NYJ,1,4,0,0,0,0,0,3
00-0033503,Art Maulet,CB,2023,BAL,36,10,8,0,3,0,2,0
00-0033512,Damontae Kazee,S,2023,PIT,43,22,0,0,4,0,1,0
00-0033523,Jonathan Allen,DT,2023,WAS,55,28,21,0,0,0,0,8
00-0033543,Sidney Jones,CB,2023,CIN,0,1,0,0,0,0,0,16
00-0033546,Dalvin Tomlinson,DT,2023,CLE,22,22,14,0,0,0,0,0
00-0033547,Zach Cunningham,LB,2023,PHI,51,36,0,0,0,0,0,0
00-0033548,Chidobe Awuzie,CB,2023,CIN,35,24,0,0,0,0,2,3
00-0033549,Duke Riley,LB,2023,MIA,21,20,3,0,0,0,2,0
00-0033551,Rasul Douglas,CB,2023,BUF,28,8,4,0,9,2,0,0
00-0033551,Rasul Douglas,CB,2023,GB,27,9,0,0,2,0,0,0
00-0033557,Jalen Reeves-Maybin,LB,2023,DET,7,3,4,0,0,0,0,0
00-0033563,Carlos Watkins,DT,2023,ARI,6,4,4,0,0,0,0,2
00-0033566,Desmond King,CB,2023,HOU,25,29,4,0,0,0,0,0
00-0033570,Anthony Walker,LB,2023,CLE,21,23,0,0,0,0,2,1
00-0033571,Matt Milano,LB,2023,BUF,20,15,0,0,4,0,2,10
00-0033579,Xavier Woods,S,2023,CAR,38,31,0,0,4,0,1,11
00-0033582,Jeremiah Ledbetter,DT,2023,JAX,5,20,0,0,0,0,0,5
00-0033588,Isaac Rochell,DE,2023,LV,4,8,0,0,0,0,0,4
00-0033595,Pat O'Connor,DT,2023,TB,3,4,3,3,0,0,3,0
00-0033598,Eli Ankou,DT,2023,ATL,0,1,0,0,0,0,0,6
00-0033697,Michael Davis,CB,2023,LAC,50,17,0,0,2,0,0,12
00-0033716,Calvin Munson,LB,2023,MIA,0,1,0,0,0,0,0,3
00-0033716,Calvin Munson,LB,2023,NE,1,0,0,0,0,0,0,3
00-0033782,DeMarcus Walker,DE,2023,CHI,30,26,16,0,1,0,2,4
00-0033783,Ahkello Witherspoon,CB,2023,LA,48,11,0,0,6,0,0,0
00-0033784,Eddie Jackson,S,2023,CHI,31,8,0,0,2,0,0,7
00-0033792,Rudy Ford,S,2023,GB,42,30,0,0,4,0,0,1
00-0033860,Davon Godchaux,DT,2023,NE,17,41,0,0,0,0,1,2
00-0033868,Myles Garrett,DE,2023,CLE,72,22,54,0,0,3,16,0
00-0033870,Solomon Thomas,DT,2023,NYJ,26,24,22,0,0,0,3,9
00-0033872,Jamal Adams,S,2023,SEA,36,22,0,0,1,0,0,8
00-0033874,Marshon Lattimore,CB,2023,NO,37,15,0,0,2,0,0,13
00-0033875,Haason Reddick,DE,2023,PHI,61,16,45,0,0,0,4,0
00-0033876,Derek Barnett,DE,2023,HOU,21,18,11,0,0,0,0,0
00-0033876,Derek Barnett,DE,2023,PHI,2,2,0,0,0,0,0,0
00-0033877,Malik Hooker,S,2023,DAL,27,26,0,0,2,0,3,0
00-0033878,Adoree Jackson,CB,2023,NYG,43,21,0,0,2,2,3,1
00-0033880,Charles Harris,DE,2023,DET,13,7,7,0,0,0,0,3
00-0033883,Jabrill Peppers,S,2023,NE,57,30,4,0,5,0,2,5
00-0033884,Tre'Davious White,CB,2023,BUF,11,4,0,0,2,0,0,15
00-0033886,T.J. Watt,DE,2023,PIT,103,34,74,0,4,0,16,2
00-0033890,Budda Baker,S,2023,ARI,52,40,0,0,0,0,0,1
00-0033892,Marcus Maye,S,2023,NO,30,15,2,0,4,0,0,10
00-0033894,Marcus Williams,S,2023,BAL,31,27,0,0,2,0,0,0
00-0033898,Justin Evans,S,2023,PHI,8,6,0,0,0,0,0,8
00-0033902,Tanoh Kpassagnon,DE,2023,NO,22,11,15,0,1,0,0,15
00-0033905,Larry Ogunjobi,DT,2023,PIT,25,29,12,0,0,0,3,0
00-0033907,Dawuane Smoot,DE,2023,JAX,8,5,3,0,0,0,4,5
00-0033913,Chris Wormley,DT,2023,CAR,1,3,0,0,0,0,0,3
00-0033914,Alex Anzalone,LB,2023,DET,84,60,12,0,2,0,0,0
00-0033918,Fabian Moreau,CB,2023,DEN,33,16,0,0,2,0,0,6
00-0033926,Shaq Griffin,CB,2023,CAR,5,1,0,0,0,0,0,12
00-0033926,Shaq Griffin,CB,2023,HOU,21,12,0,0,2,0,1,12
00-0033927,John Johnson,S,2023,LA,26,18,0,0,4,0,0,0
00-0033928,Jourdan Lewis,CB,2023,DAL,37,19,0,0,2,0,6,1
00-0033929,Montravius Adams,DT,2023,PIT,8,18,0,0,0,0,2,0
00-0033930,Cameron Sutton,CB,2023,DET,52,19,0,0,2,0,2,0
00-0033935,Trey Hendrickson,DE,2023,CIN,72,27,70,0,2,0,13,12
00-0033940,Jaleel Johnson,DT,2023,TEN,9,17,3,0,0,0,4,7
00-0033941,Rayshawn Jenkins,S,2023,JAX,72,41,4,0,4,0,0,15
00-0033945,Samson Ebukam,DE,2023,IND,58,30,33,0,0,0,14,14
00-0033947,Deatrich Wise,DT,2023,NE,30,37,18,0,0,0,4,3
00-0033952,Grover Stewart,DT,2023,IND,23,30,3,0,1,0,1,5
00-0033963,Tanzel Smart,DT,2023,NYJ,1,1,0,0,0,0,0,5
00-0034071,Danny Johnson,CB,2023,WAS,11,6,0,0,0,0,0,3
00-0034091,George Odum,S,2023,SF,1,1,0,0,0,0,0,5
00-0034116,J.T. Gray,S,2023,NO,0,1,0,0,0,0,0,1
00-0034125,Kendal Vickers,DT,2023,BUF,0,2,0,0,0,0,0,10
00-0034145,Chris Lammons,CB,2023,IND,1,3,0,0,0,0,0,3
00-0034163,Jake Martin,DE,2023,IND,7,5,7,0,0,0,0,1
00-0034185,Tyler Lancaster,DT,2023,DEN,3,1,0,0,0,0,0,4
00-0034203,Darious Williams,CB,2023,JAX,49,13,0,0,9,3,6,5
00-0034234,Poona Ford,DT,2023,BUF,6,7,4,0,0,0,0,8
00-0034248,Elijah Campbell,S,2023,MIA,6,3,0,0,0,0,0,4
00-0034251,Daniel Ekuale,DT,2023,NE,2,1,0,0,0,0,2,4
00-0034264,Jalyn Holmes,DE,2023,NYJ,6,2,4,0,0,0,0,8
00-0034274,Parry Nickerson,CB,2023,MIA,5,0,0,0,0,0,0,9
00-0034275,Foley Fatukasi,DT,2023,JAX,16,13,0,0,0,0,0,6
00-0034277,DeShon Elliott,S,2023,MIA,47,37,0,0,2,0,1,0
00-0034285,Zach Sieler,DT,2023,MIA,61,39,42,0,3,2,2,0
00-0034302,Frankie Luvu,LB,2023,CAR,73,75,23,0,0,0,4,7
00-0034310,Craig James,CB,2023,NYJ,1,0,0,0,0,0,0,4
00-0034320,Kentavius Street,DT,2023,ATL,10,10,4,0,0,0,0,1
00-0034320,Kentavius Street,DT,2023,PHI,2,2,0,0,0,0,0,1
00-0034333,Da'Ron Payne,DT,2023,WAS,42,34,18,0,0,0,4,3
00-0034337,Greg Stroman,CB,2023,CHI,18,8,4,0,2,0,1,1
00-0034344,Marcus Davenport,DE,2023,MIN,9,5,8,0,0,0,0,3
00-0034350,Uchenna Nwosu,DE,2023,SEA,18,6,7,0,1,1,6,16
00-0034355,M.J. Stewart,S,2023,HOU,12,9,0,0,0,0,2,12
00-0034356,Donte Jackson,CB,2023,CAR,45,19,0,0,0,0,2,6
00-0034357,Isaiah Oliver,S,2023,SF,38,24,0,0,2,0,2,8
00-0034359,Tyquan Lewis,DE,2023,IND,29,21,18,0,3,0,0,14
00-0034360,Lorenzo Carter,DE,2023,ATL,34,16,11,0,0,0,4,8
00-0034361,Justin Reid,S,2023,KC,80,31,12,0,3,0,2,0
00-0034363,Deadrin Senat,DT,2023,TB,0,1,0,0,0,0,0,2
00-0034368,Josey Jewell,LB,2023,DEN,53,63,9,0,1,0,6,9
00-0034371,Da'Shawn Hand,DT,2023,MIA,8,13,4,0,1,0,0,0
00-0034373,Dorance Armstrong,DE,2023,DAL,35,28,33,0,0,0,0,0
00-0034374,Jordan Whitehead,S,2023,NYJ,59,47,3,0,8,0,0,11
00-0034375,Kyzir White,LB,2023,ARI,58,45,7,0,2,0,2,12
00-0034376,Taron Johnson,CB,2023,BUF,64,39,4,0,0,0,6,0
00-0034377,Avonte Maddox,CB,2023,PHI,10,4,0,0,0,0,2,0
00-0034381,Josh Sweat,DE,2023,PHI,49,20,26,0,1,1,6,0
00-0034382,Marquis Haynes,DE,2023,CAR,16,5,4,0,0,0,0,11
00-0034384,D.J. Reed,CB,2023,NYJ,60,20,0,0,2,0,2,4
00-0034385,Ja'Whaun Bentley,LB,2023,NE,58,73,18,0,0,0,2,8
00-0034387,Bilal Nichols,DT,2023,LV,25,31,7,3,0,0,0,2
00-0034391,Siran Neal,CB,2023,BUF,4,2,0,0,0,0,0,16
00-0034397,Tim Settle,DT,2023,BUF,11,7,4,0,0,0,0,0
00-0034413,Foyesade Oluokun,LB,2023,JAX,105,86,11,0,2,2,3,7
00-0034424,Matthew Adams,LB,2023,CLE,4,3,0,0,0,0,0,13
